identifier,book_id,page_number,ground_truth_label,predicted_label,prob_advertisement,prob_cover,prob_story,prob_textstory,prob_first-page,prob_credits,prob_art,prob_text,prob_back_cover
Anne Steelyard - The Garden of Emptiness 003_page_77,Anne Steelyard - The Garden of Emptiness 003,77,first-page,story,0.019,0.031,0.449,0.018,0.279,0.024,0.116,0.03,0.034
Anne Steelyard - The Garden of Emptiness 003_page_78,Anne Steelyard - The Garden of Emptiness 003,78,art,story,0.021,0.024,0.345,0.022,0.313,0.022,0.153,0.063,0.038
Anne Steelyard - The Garden of Emptiness 003_page_79,Anne Steelyard - The Garden of Emptiness 003,79,art,first-page,0.023,0.023,0.315,0.024,0.324,0.025,0.149,0.082,0.035
Anne Steelyard - The Garden of Emptiness 003_page_80,Anne Steelyard - The Garden of Emptiness 003,80,first-page,first-page,0.025,0.023,0.258,0.024,0.329,0.029,0.161,0.114,0.036
Anne Steelyard - The Garden of Emptiness 003_page_81,Anne Steelyard - The Garden of Emptiness 003,81,story,first-page,0.029,0.022,0.22,0.028,0.281,0.031,0.172,0.179,0.038
Anne Steelyard - The Garden of Emptiness 003_page_82,Anne Steelyard - The Garden of Emptiness 003,82,story,story,0.02,0.026,0.363,0.019,0.332,0.02,0.143,0.041,0.036
Anne Steelyard - The Garden of Emptiness 003_page_83,Anne Steelyard - The Garden of Emptiness 003,83,story,first-page,0.026,0.024,0.253,0.031,0.29,0.03,0.159,0.155,0.033
Anne Steelyard - The Garden of Emptiness 003_page_84,Anne Steelyard - The Garden of Emptiness 003,84,story,text,0.023,0.019,0.042,0.022,0.111,0.085,0.054,0.618,0.026
Anne Steelyard - The Garden of Emptiness 003_page_85,Anne Steelyard - The Garden of Emptiness 003,85,advertisement,advertisement,0.692,0.015,0.023,0.017,0.02,0.016,0.043,0.062,0.113
Anne Steelyard - The Garden of Emptiness 003_page_86,Anne Steelyard - The Garden of Emptiness 003,86,art,back_cover,0.251,0.03,0.074,0.018,0.094,0.029,0.157,0.057,0.29
Anne Steelyard - The Garden of Emptiness 003_page_87,Anne Steelyard - The Garden of Emptiness 003,87,advertisement,advertisement,0.653,0.017,0.023,0.022,0.024,0.018,0.046,0.117,0.08
Anne Steelyard - The Garden of Emptiness 003_page_88,Anne Steelyard - The Garden of Emptiness 003,88,advertisement,advertisement,0.584,0.014,0.025,0.023,0.022,0.019,0.042,0.156,0.116
Anne Steelyard - The Garden of Emptiness 003_page_89,Anne Steelyard - The Garden of Emptiness 003,89,back_cover,text,0.047,0.019,0.029,0.024,0.047,0.092,0.066,0.64,0.036
Robert E Howard s Savage Sword 2_page_0,Robert E Howard s Savage Sword 2,0,cover,cover,0.027,0.733,0.013,0.012,0.015,0.055,0.11,0.01,0.026
Robert E Howard s Savage Sword 2_page_1,Robert E Howard s Savage Sword 2,1,cover,credits,0.065,0.079,0.019,0.023,0.025,0.617,0.054,0.084,0.033
Robert E Howard s Savage Sword 2_page_2,Robert E Howard s Savage Sword 2,2,credits,text,0.035,0.021,0.034,0.025,0.045,0.346,0.048,0.373,0.074
Robert E Howard s Savage Sword 2_page_3,Robert E Howard s Savage Sword 2,3,advertisement,text,0.027,0.017,0.028,0.027,0.054,0.091,0.035,0.704,0.018
Robert E Howard s Savage Sword 2_page_4,Robert E Howard s Savage Sword 2,4,first-page,text,0.038,0.017,0.034,0.022,0.068,0.113,0.054,0.626,0.029
Robert E Howard s Savage Sword 2_page_5,Robert E Howard s Savage Sword 2,5,story,story,0.019,0.03,0.4,0.019,0.288,0.033,0.114,0.058,0.038
Robert E Howard s Savage Sword 2_page_6,Robert E Howard s Savage Sword 2,6,story,story,0.017,0.042,0.512,0.021,0.221,0.029,0.093,0.032,0.033
Robert E Howard s Savage Sword 2_page_7,Robert E Howard s Savage Sword 2,7,story,story,0.018,0.031,0.512,0.022,0.223,0.024,0.1,0.039,0.031
Robert E Howard s Savage Sword 2_page_8,Robert E Howard s Savage Sword 2,8,story,story,0.019,0.029,0.449,0.023,0.254,0.029,0.1,0.065,0.032
Robert E Howard s Savage Sword 2_page_9,Robert E Howard s Savage Sword 2,9,story,story,0.02,0.028,0.421,0.025,0.256,0.026,0.113,0.079,0.032
Robert E Howard s Savage Sword 2_page_10,Robert E Howard s Savage Sword 2,10,story,story,0.016,0.033,0.516,0.02,0.218,0.025,0.098,0.037,0.035
Robert E Howard s Savage Sword 2_page_11,Robert E Howard s Savage Sword 2,11,story,story,0.016,0.038,0.527,0.021,0.211,0.024,0.099,0.03,0.033
Robert E Howard s Savage Sword 2_page_12,Robert E Howard s Savage Sword 2,12,story,story,0.017,0.031,0.52,0.022,0.212,0.024,0.1,0.04,0.034
Robert E Howard s Savage Sword 2_page_13,Robert E Howard s Savage Sword 2,13,art,first-page,0.074,0.066,0.152,0.016,0.304,0.031,0.268,0.029,0.06
Robert E Howard s Savage Sword 2_page_14,Robert E Howard s Savage Sword 2,14,first-page,first-page,0.025,0.038,0.254,0.014,0.323,0.11,0.102,0.072,0.064
Robert E Howard s Savage Sword 2_page_15,Robert E Howard s Savage Sword 2,15,story,story,0.018,0.03,0.51,0.021,0.23,0.024,0.102,0.033,0.031
Robert E Howard s Savage Sword 2_page_16,Robert E Howard s Savage Sword 2,16,story,story,0.018,0.037,0.505,0.02,0.228,0.03,0.098,0.03,0.034
Robert E Howard s Savage Sword 2_page_17,Robert E Howard s Savage Sword 2,17,story,story,0.018,0.031,0.482,0.021,0.249,0.028,0.101,0.039,0.031
Robert E Howard s Savage Sword 2_page_18,Robert E Howard s Savage Sword 2,18,story,story,0.018,0.039,0.505,0.021,0.231,0.03,0.093,0.031,0.032
Robert E Howard s Savage Sword 2_page_19,Robert E Howard s Savage Sword 2,19,story,story,0.019,0.033,0.531,0.022,0.211,0.027,0.088,0.038,0.031
Robert E Howard s Savage Sword 2_page_20,Robert E Howard s Savage Sword 2,20,story,story,0.019,0.042,0.51,0.022,0.224,0.033,0.089,0.029,0.032
Robert E Howard s Savage Sword 2_page_21,Robert E Howard s Savage Sword 2,21,story,story,0.02,0.023,0.383,0.023,0.265,0.028,0.118,0.097,0.043
Robert E Howard s Savage Sword 2_page_22,Robert E Howard s Savage Sword 2,22,story,story,0.02,0.027,0.375,0.02,0.315,0.022,0.152,0.035,0.034
Robert E Howard s Savage Sword 2_page_23,Robert E Howard s Savage Sword 2,23,story,text,0.031,0.026,0.184,0.024,0.226,0.138,0.083,0.252,0.036
Robert E Howard s Savage Sword 2_page_24,Robert E Howard s Savage Sword 2,24,story,story,0.019,0.037,0.504,0.022,0.237,0.028,0.091,0.032,0.031
Robert E Howard s Savage Sword 2_page_25,Robert E Howard s Savage Sword 2,25,story,story,0.018,0.029,0.509,0.022,0.229,0.022,0.1,0.038,0.032
Robert E Howard s Savage Sword 2_page_26,Robert E Howard s Savage Sword 2,26,story,story,0.019,0.03,0.491,0.022,0.245,0.025,0.102,0.037,0.03
Robert E Howard s Savage Sword 2_page_27,Robert E Howard s Savage Sword 2,27,story,story,0.018,0.029,0.52,0.023,0.216,0.02,0.108,0.034,0.032
Robert E Howard s Savage Sword 2_page_28,Robert E Howard s Savage Sword 2,28,story,story,0.019,0.028,0.505,0.024,0.228,0.022,0.104,0.039,0.031
Robert E Howard s Savage Sword 2_page_29,Robert E Howard s Savage Sword 2,29,story,story,0.019,0.029,0.52,0.023,0.221,0.022,0.101,0.034,0.029
Robert E Howard s Savage Sword 2_page_30,Robert E Howard s Savage Sword 2,30,story,story,0.019,0.029,0.536,0.022,0.208,0.02,0.099,0.032,0.033
Robert E Howard s Savage Sword 2_page_31,Robert E Howard s Savage Sword 2,31,story,story,0.022,0.026,0.374,0.02,0.313,0.024,0.137,0.05,0.034
Robert E Howard s Savage Sword 2_page_32,Robert E Howard s Savage Sword 2,32,story,story,0.017,0.036,0.432,0.019,0.29,0.028,0.108,0.036,0.034
Robert E Howard s Savage Sword 2_page_33,Robert E Howard s Savage Sword 2,33,story,story,0.02,0.026,0.329,0.02,0.326,0.037,0.119,0.081,0.042
Robert E Howard s Savage Sword 2_page_34,Robert E Howard s Savage Sword 2,34,story,story,0.019,0.036,0.383,0.02,0.295,0.047,0.094,0.066,0.04
Robert E Howard s Savage Sword 2_page_35,Robert E Howard s Savage Sword 2,35,story,story,0.018,0.027,0.373,0.02,0.309,0.027,0.13,0.058,0.038
Robert E Howard s Savage Sword 2_page_36,Robert E Howard s Savage Sword 2,36,story,first-page,0.025,0.035,0.221,0.026,0.295,0.08,0.09,0.198,0.031
Robert E Howard s Savage Sword 2_page_37,Robert E Howard s Savage Sword 2,37,story,back_cover,0.023,0.191,0.093,0.017,0.185,0.034,0.203,0.018,0.234
Robert E Howard s Savage Sword 2_page_38,Robert E Howard s Savage Sword 2,38,story,first-page,0.024,0.045,0.303,0.012,0.305,0.048,0.117,0.036,0.111
Robert E Howard s Savage Sword 2_page_39,Robert E Howard s Savage Sword 2,39,story,story,0.019,0.054,0.396,0.016,0.277,0.029,0.123,0.023,0.062
Robert E Howard s Savage Sword 2_page_40,Robert E Howard s Savage Sword 2,40,story,story,0.018,0.03,0.491,0.02,0.236,0.025,0.1,0.045,0.035
Robert E Howard s Savage Sword 2_page_41,Robert E Howard s Savage Sword 2,41,story,story,0.018,0.029,0.508,0.02,0.228,0.022,0.104,0.036,0.035
Robert E Howard s Savage Sword 2_page_42,Robert E Howard s Savage Sword 2,42,story,story,0.018,0.027,0.465,0.02,0.254,0.023,0.114,0.043,0.035
Robert E Howard s Savage Sword 2_page_43,Robert E Howard s Savage Sword 2,43,story,story,0.017,0.029,0.482,0.019,0.245,0.024,0.105,0.041,0.038
Robert E Howard s Savage Sword 2_page_44,Robert E Howard s Savage Sword 2,44,story,story,0.016,0.03,0.508,0.019,0.221,0.023,0.104,0.038,0.041
Robert E Howard s Savage Sword 2_page_45,Robert E Howard s Savage Sword 2,45,story,story,0.016,0.045,0.505,0.019,0.218,0.031,0.099,0.028,0.039
Robert E Howard s Savage Sword 2_page_46,Robert E Howard s Savage Sword 2,46,story,story,0.018,0.028,0.447,0.018,0.256,0.02,0.129,0.038,0.046
Robert E Howard s Savage Sword 2_page_47,Robert E Howard s Savage Sword 2,47,story,story,0.017,0.033,0.516,0.02,0.223,0.025,0.097,0.033,0.035
Robert E Howard s Savage Sword 2_page_48,Robert E Howard s Savage Sword 2,48,story,story,0.017,0.03,0.499,0.018,0.231,0.025,0.102,0.037,0.041
Robert E Howard s Savage Sword 2_page_49,Robert E Howard s Savage Sword 2,49,story,story,0.017,0.03,0.486,0.019,0.241,0.024,0.107,0.038,0.038
Robert E Howard s Savage Sword 2_page_50,Robert E Howard s Savage Sword 2,50,story,story,0.017,0.028,0.492,0.02,0.235,0.024,0.104,0.043,0.037
Robert E Howard s Savage Sword 2_page_51,Robert E Howard s Savage Sword 2,51,story,story,0.02,0.024,0.419,0.02,0.267,0.03,0.109,0.069,0.042
Robert E Howard s Savage Sword 2_page_52,Robert E Howard s Savage Sword 2,52,story,story,0.017,0.037,0.523,0.02,0.216,0.028,0.094,0.031,0.035
Robert E Howard s Savage Sword 2_page_53,Robert E Howard s Savage Sword 2,53,story,story,0.019,0.027,0.446,0.019,0.265,0.021,0.125,0.039,0.04
Robert E Howard s Savage Sword 2_page_54,Robert E Howard s Savage Sword 2,54,story,story,0.017,0.029,0.473,0.018,0.249,0.022,0.114,0.035,0.041
Robert E Howard s Savage Sword 2_page_55,Robert E Howard s Savage Sword 2,55,story,story,0.017,0.031,0.471,0.018,0.254,0.023,0.113,0.03,0.042
Robert E Howard s Savage Sword 2_page_56,Robert E Howard s Savage Sword 2,56,story,story,0.02,0.024,0.381,0.021,0.285,0.021,0.143,0.062,0.043
Robert E Howard s Savage Sword 2_page_57,Robert E Howard s Savage Sword 2,57,story,story,0.017,0.028,0.492,0.021,0.234,0.021,0.112,0.039,0.036
Robert E Howard s Savage Sword 2_page_58,Robert E Howard s Savage Sword 2,58,story,story,0.017,0.04,0.397,0.013,0.301,0.037,0.109,0.034,0.051
Robert E Howard s Savage Sword 2_page_59,Robert E Howard s Savage Sword 2,59,story,story,0.02,0.024,0.446,0.022,0.251,0.022,0.123,0.055,0.037
Robert E Howard s Savage Sword 2_page_60,Robert E Howard s Savage Sword 2,60,story,story,0.018,0.03,0.504,0.02,0.235,0.023,0.101,0.037,0.032
Robert E Howard s Savage Sword 2_page_61,Robert E Howard s Savage Sword 2,61,story,story,0.017,0.035,0.519,0.02,0.221,0.024,0.099,0.028,0.036
Robert E Howard s Savage Sword 2_page_62,Robert E Howard s Savage Sword 2,62,story,story,0.017,0.046,0.523,0.021,0.206,0.027,0.098,0.025,0.038
Robert E Howard s Savage Sword 2_page_63,Robert E Howard s Savage Sword 2,63,story,story,0.018,0.027,0.485,0.02,0.241,0.022,0.111,0.039,0.036
Robert E Howard s Savage Sword 2_page_64,Robert E Howard s Savage Sword 2,64,story,story,0.017,0.035,0.515,0.02,0.225,0.024,0.099,0.029,0.036
Robert E Howard s Savage Sword 2_page_65,Robert E Howard s Savage Sword 2,65,story,story,0.017,0.035,0.498,0.019,0.241,0.025,0.098,0.031,0.036
Robert E Howard s Savage Sword 2_page_66,Robert E Howard s Savage Sword 2,66,story,story,0.019,0.034,0.449,0.021,0.279,0.022,0.118,0.028,0.031
Robert E Howard s Savage Sword 2_page_67,Robert E Howard s Savage Sword 2,67,advertisement,text,0.092,0.017,0.026,0.027,0.044,0.039,0.044,0.684,0.027
Robert E Howard s Savage Sword 2_page_68,Robert E Howard s Savage Sword 2,68,art,art,0.047,0.178,0.098,0.016,0.202,0.028,0.316,0.019,0.096
Robert E Howard s Savage Sword 2_page_69,Robert E Howard s Savage Sword 2,69,back_cover,advertisement,0.681,0.016,0.022,0.015,0.017,0.016,0.036,0.044,0.152
2000_ad_prog_2283.PRG2283D_page_0,2000_ad_prog_2283.PRG2283D,0,cover,cover,0.018,0.741,0.015,0.012,0.017,0.042,0.119,0.008,0.03
2000_ad_prog_2283.PRG2283D_page_1,2000_ad_prog_2283.PRG2283D,1,credits,advertisement,0.411,0.018,0.033,0.027,0.025,0.071,0.051,0.121,0.243
2000_ad_prog_2283.PRG2283D_page_2,2000_ad_prog_2283.PRG2283D,2,first-page,first-page,0.022,0.035,0.333,0.02,0.375,0.031,0.128,0.03,0.027
2000_ad_prog_2283.PRG2283D_page_3,2000_ad_prog_2283.PRG2283D,3,story,story,0.02,0.035,0.393,0.019,0.328,0.027,0.121,0.026,0.03
2000_ad_prog_2283.PRG2283D_page_4,2000_ad_prog_2283.PRG2283D,4,story,story,0.02,0.036,0.393,0.019,0.326,0.027,0.122,0.026,0.031
2000_ad_prog_2283.PRG2283D_page_5,2000_ad_prog_2283.PRG2283D,5,story,story,0.019,0.028,0.388,0.019,0.322,0.023,0.134,0.035,0.032
2000_ad_prog_2283.PRG2283D_page_6,2000_ad_prog_2283.PRG2283D,6,story,story,0.021,0.044,0.446,0.021,0.269,0.029,0.116,0.024,0.03
2000_ad_prog_2283.PRG2283D_page_7,2000_ad_prog_2283.PRG2283D,7,story,story,0.022,0.038,0.406,0.021,0.309,0.025,0.127,0.025,0.027
2000_ad_prog_2283.PRG2283D_page_8,2000_ad_prog_2283.PRG2283D,8,advertisement,advertisement,0.74,0.019,0.021,0.016,0.02,0.015,0.042,0.039,0.087
2000_ad_prog_2283.PRG2283D_page_9,2000_ad_prog_2283.PRG2283D,9,first-page,first-page,0.035,0.032,0.308,0.025,0.325,0.026,0.17,0.052,0.026
2000_ad_prog_2283.PRG2283D_page_10,2000_ad_prog_2283.PRG2283D,10,story,story,0.025,0.023,0.346,0.022,0.318,0.021,0.162,0.049,0.034
2000_ad_prog_2283.PRG2283D_page_11,2000_ad_prog_2283.PRG2283D,11,story,story,0.022,0.023,0.377,0.02,0.321,0.025,0.137,0.041,0.035
2000_ad_prog_2283.PRG2283D_page_12,2000_ad_prog_2283.PRG2283D,12,story,story,0.021,0.035,0.496,0.022,0.242,0.024,0.103,0.025,0.031
2000_ad_prog_2283.PRG2283D_page_13,2000_ad_prog_2283.PRG2283D,13,story,story,0.02,0.033,0.411,0.019,0.307,0.024,0.129,0.026,0.033
2000_ad_prog_2283.PRG2283D_page_14,2000_ad_prog_2283.PRG2283D,14,story,story,0.022,0.035,0.357,0.018,0.331,0.019,0.151,0.025,0.042
2000_ad_prog_2283.PRG2283D_page_15,2000_ad_prog_2283.PRG2283D,15,story,cover,0.022,0.221,0.2,0.019,0.191,0.098,0.174,0.024,0.052
2000_ad_prog_2283.PRG2283D_page_16,2000_ad_prog_2283.PRG2283D,16,story,story,0.018,0.029,0.39,0.019,0.31,0.021,0.14,0.036,0.037
2000_ad_prog_2283.PRG2283D_page_17,2000_ad_prog_2283.PRG2283D,17,story,story,0.02,0.034,0.417,0.02,0.306,0.022,0.123,0.026,0.033
2000_ad_prog_2283.PRG2283D_page_18,2000_ad_prog_2283.PRG2283D,18,story,story,0.021,0.027,0.371,0.02,0.319,0.019,0.152,0.034,0.036
2000_ad_prog_2283.PRG2283D_page_19,2000_ad_prog_2283.PRG2283D,19,story,story,0.02,0.028,0.37,0.02,0.338,0.023,0.138,0.032,0.033
2000_ad_prog_2283.PRG2283D_page_20,2000_ad_prog_2283.PRG2283D,20,story,story,0.02,0.057,0.414,0.019,0.276,0.035,0.118,0.024,0.037
2000_ad_prog_2283.PRG2283D_page_21,2000_ad_prog_2283.PRG2283D,21,art,story,0.019,0.034,0.476,0.02,0.259,0.023,0.11,0.028,0.032
2000_ad_prog_2283.PRG2283D_page_22,2000_ad_prog_2283.PRG2283D,22,first-page,story,0.019,0.025,0.39,0.019,0.304,0.021,0.143,0.042,0.037
2000_ad_prog_2283.PRG2283D_page_23,2000_ad_prog_2283.PRG2283D,23,art,story,0.019,0.026,0.408,0.019,0.299,0.024,0.126,0.042,0.036
2000_ad_prog_2283.PRG2283D_page_24,2000_ad_prog_2283.PRG2283D,24,first-page,story,0.019,0.026,0.373,0.017,0.322,0.021,0.145,0.034,0.043
2000_ad_prog_2283.PRG2283D_page_25,2000_ad_prog_2283.PRG2283D,25,story,story,0.018,0.035,0.46,0.021,0.268,0.028,0.1,0.038,0.032
2000_ad_prog_2283.PRG2283D_page_26,2000_ad_prog_2283.PRG2283D,26,story,story,0.018,0.036,0.447,0.019,0.284,0.023,0.113,0.026,0.033
2000_ad_prog_2283.PRG2283D_page_27,2000_ad_prog_2283.PRG2283D,27,story,story,0.017,0.036,0.469,0.019,0.255,0.021,0.119,0.026,0.038
2000_ad_prog_2283.PRG2283D_page_28,2000_ad_prog_2283.PRG2283D,28,story,story,0.018,0.045,0.488,0.021,0.239,0.026,0.103,0.024,0.035
2000_ad_prog_2283.PRG2283D_page_29,2000_ad_prog_2283.PRG2283D,29,art,story,0.019,0.027,0.363,0.019,0.311,0.019,0.158,0.04,0.044
2000_ad_prog_2283.PRG2283D_page_30,2000_ad_prog_2283.PRG2283D,30,advertisement,text,0.065,0.018,0.03,0.026,0.058,0.047,0.057,0.678,0.022
2000_ad_prog_2283.PRG2283D_page_31,2000_ad_prog_2283.PRG2283D,31,back_cover,advertisement,0.719,0.017,0.021,0.017,0.018,0.016,0.039,0.048,0.105
Rat Queens (2017-) 016_page_0,Rat Queens (2017-) 016,0,cover,cover,0.014,0.75,0.012,0.009,0.016,0.056,0.099,0.007,0.036
Rat Queens (2017-) 016_page_1,Rat Queens (2017-) 016,1,credits,credits,0.031,0.035,0.022,0.021,0.024,0.688,0.036,0.085,0.058
Rat Queens (2017-) 016_page_2,Rat Queens (2017-) 016,2,first-page,story,0.019,0.047,0.503,0.023,0.228,0.027,0.097,0.025,0.031
Rat Queens (2017-) 016_page_3,Rat Queens (2017-) 016,3,story,story,0.018,0.051,0.5,0.023,0.226,0.028,0.096,0.025,0.033
Rat Queens (2017-) 016_page_4,Rat Queens (2017-) 016,4,story,story,0.018,0.048,0.502,0.021,0.229,0.029,0.094,0.025,0.035
Rat Queens (2017-) 016_page_5,Rat Queens (2017-) 016,5,story,story,0.019,0.04,0.472,0.02,0.257,0.025,0.109,0.024,0.034
Rat Queens (2017-) 016_page_6,Rat Queens (2017-) 016,6,story,story,0.018,0.037,0.503,0.02,0.234,0.024,0.103,0.026,0.035
Rat Queens (2017-) 016_page_7,Rat Queens (2017-) 016,7,story,story,0.019,0.06,0.471,0.022,0.23,0.035,0.104,0.023,0.037
Rat Queens (2017-) 016_page_8,Rat Queens (2017-) 016,8,story,story,0.02,0.031,0.458,0.02,0.265,0.023,0.115,0.04,0.03
Rat Queens (2017-) 016_page_9,Rat Queens (2017-) 016,9,story,story,0.02,0.037,0.492,0.021,0.253,0.027,0.093,0.028,0.03
Rat Queens (2017-) 016_page_10,Rat Queens (2017-) 016,10,story,story,0.019,0.039,0.503,0.021,0.234,0.025,0.1,0.024,0.034
Rat Queens (2017-) 016_page_11,Rat Queens (2017-) 016,11,story,story,0.018,0.041,0.523,0.022,0.217,0.024,0.097,0.025,0.032
Rat Queens (2017-) 016_page_12,Rat Queens (2017-) 016,12,story,story,0.019,0.043,0.529,0.024,0.213,0.027,0.089,0.026,0.031
Rat Queens (2017-) 016_page_13,Rat Queens (2017-) 016,13,story,story,0.02,0.031,0.483,0.022,0.256,0.023,0.104,0.032,0.03
Rat Queens (2017-) 016_page_14,Rat Queens (2017-) 016,14,story,story,0.019,0.044,0.49,0.022,0.241,0.028,0.1,0.026,0.032
Rat Queens (2017-) 016_page_15,Rat Queens (2017-) 016,15,story,story,0.019,0.034,0.5,0.022,0.241,0.022,0.104,0.029,0.029
Rat Queens (2017-) 016_page_16,Rat Queens (2017-) 016,16,story,story,0.019,0.043,0.488,0.021,0.245,0.028,0.098,0.025,0.034
Rat Queens (2017-) 016_page_17,Rat Queens (2017-) 016,17,story,story,0.018,0.034,0.439,0.018,0.295,0.025,0.105,0.029,0.036
Rat Queens (2017-) 016_page_18,Rat Queens (2017-) 016,18,story,story,0.018,0.048,0.489,0.021,0.234,0.033,0.094,0.025,0.038
Rat Queens (2017-) 016_page_19,Rat Queens (2017-) 016,19,story,story,0.019,0.046,0.494,0.022,0.236,0.031,0.093,0.026,0.032
Rat Queens (2017-) 016_page_20,Rat Queens (2017-) 016,20,story,story,0.02,0.072,0.475,0.024,0.214,0.038,0.096,0.023,0.038
Rat Queens (2017-) 016_page_21,Rat Queens (2017-) 016,21,story,story,0.019,0.07,0.379,0.022,0.295,0.035,0.123,0.023,0.034
Rat Queens (2017-) 016_page_22,Rat Queens (2017-) 016,22,art,advertisement,0.729,0.024,0.021,0.017,0.019,0.02,0.05,0.048,0.072
Rat Queens (2017-) 016_page_23,Rat Queens (2017-) 016,23,first-page,first-page,0.059,0.028,0.141,0.013,0.338,0.05,0.225,0.049,0.097
Rat Queens (2017-) 016_page_24,Rat Queens (2017-) 016,24,story,first-page,0.036,0.023,0.201,0.013,0.342,0.033,0.201,0.054,0.097
Rat Queens (2017-) 016_page_25,Rat Queens (2017-) 016,25,story,advertisement,0.331,0.031,0.078,0.016,0.089,0.029,0.153,0.05,0.223
Rat Queens (2017-) 016_page_26,Rat Queens (2017-) 016,26,story,first-page,0.059,0.034,0.165,0.013,0.299,0.036,0.23,0.035,0.129
Rat Queens (2017-) 016_page_27,Rat Queens (2017-) 016,27,story,first-page,0.097,0.038,0.14,0.013,0.239,0.038,0.227,0.036,0.172
