identifier,book_id,page_number,ground_truth_label,predicted_label,prob_advertisement,prob_cover,prob_story,prob_textstory,prob_first-page,prob_credits,prob_art,prob_text,prob_back_cover
2000_ad_prog_2283.PRG2283D_page_13,2000_ad_prog_2283.PRG2283D,13,story,story,0.168,0.028,0.661,0.019,0.02,0.041,0.014,0.026,0.023
2000_ad_prog_2283.PRG2283D_page_14,2000_ad_prog_2283.PRG2283D,14,story,story,0.222,0.035,0.603,0.021,0.022,0.035,0.017,0.022,0.022
2000_ad_prog_2283.PRG2283D_page_15,2000_ad_prog_2283.PRG2283D,15,story,advertisement,0.286,0.119,0.25,0.021,0.022,0.232,0.023,0.019,0.028
2000_ad_prog_2283.PRG2283D_page_16,2000_ad_prog_2283.PRG2283D,16,story,story,0.155,0.024,0.637,0.021,0.023,0.027,0.013,0.071,0.028
2000_ad_prog_2283.PRG2283D_page_17,2000_ad_prog_2283.PRG2283D,17,story,story,0.129,0.03,0.709,0.019,0.02,0.03,0.014,0.027,0.022
2000_ad_prog_2283.PRG2283D_page_18,2000_ad_prog_2283.PRG2283D,18,story,story,0.187,0.024,0.643,0.018,0.021,0.03,0.012,0.04,0.026
2000_ad_prog_2283.PRG2283D_page_19,2000_ad_prog_2283.PRG2283D,19,story,story,0.226,0.024,0.598,0.019,0.021,0.039,0.013,0.035,0.025
2000_ad_prog_2283.PRG2283D_page_20,2000_ad_prog_2283.PRG2283D,20,story,story,0.177,0.049,0.623,0.022,0.021,0.046,0.02,0.021,0.021
2000_ad_prog_2283.PRG2283D_page_21,2000_ad_prog_2283.PRG2283D,21,advertisement,story,0.094,0.031,0.737,0.019,0.022,0.03,0.014,0.029,0.023
2000_ad_prog_2283.PRG2283D_page_22,2000_ad_prog_2283.PRG2283D,22,story,story,0.153,0.023,0.658,0.019,0.024,0.031,0.012,0.053,0.027
2000_ad_prog_2283.PRG2283D_page_23,2000_ad_prog_2283.PRG2283D,23,advertisement,story,0.123,0.025,0.687,0.02,0.023,0.032,0.012,0.051,0.027
2000_ad_prog_2283.PRG2283D_page_24,2000_ad_prog_2283.PRG2283D,24,story,story,0.199,0.024,0.627,0.018,0.021,0.034,0.013,0.04,0.024
2000_ad_prog_2283.PRG2283D_page_25,2000_ad_prog_2283.PRG2283D,25,story,story,0.075,0.038,0.698,0.021,0.026,0.034,0.017,0.064,0.028
2000_ad_prog_2283.PRG2283D_page_26,2000_ad_prog_2283.PRG2283D,26,story,story,0.092,0.039,0.734,0.019,0.021,0.032,0.016,0.026,0.022
2000_ad_prog_2283.PRG2283D_page_27,2000_ad_prog_2283.PRG2283D,27,story,story,0.095,0.036,0.738,0.019,0.021,0.028,0.015,0.025,0.023
2000_ad_prog_2283.PRG2283D_page_28,2000_ad_prog_2283.PRG2283D,28,story,story,0.079,0.044,0.743,0.02,0.021,0.03,0.017,0.024,0.022
2000_ad_prog_2283.PRG2283D_page_29,2000_ad_prog_2283.PRG2283D,29,advertisement,story,0.199,0.023,0.605,0.02,0.022,0.027,0.012,0.062,0.029
2000_ad_prog_2283.PRG2283D_page_30,2000_ad_prog_2283.PRG2283D,30,advertisement,text,0.112,0.016,0.033,0.025,0.026,0.079,0.02,0.667,0.022
2000_ad_prog_2283.PRG2283D_page_31,2000_ad_prog_2283.PRG2283D,31,advertisement,advertisement,0.808,0.02,0.033,0.015,0.019,0.023,0.012,0.051,0.018
Rat Queens (2017-) 016_page_0,Rat Queens (2017-) 016,0,cover,cover,0.062,0.771,0.023,0.013,0.014,0.07,0.02,0.012,0.015
Rat Queens (2017-) 016_page_1,Rat Queens (2017-) 016,1,credits,credits,0.05,0.045,0.025,0.014,0.015,0.769,0.015,0.047,0.019
Rat Queens (2017-) 016_page_2,Rat Queens (2017-) 016,2,story,story,0.074,0.046,0.744,0.02,0.022,0.028,0.017,0.026,0.022
Rat Queens (2017-) 016_page_3,Rat Queens (2017-) 016,3,story,story,0.078,0.048,0.735,0.021,0.022,0.028,0.019,0.026,0.022
Rat Queens (2017-) 016_page_4,Rat Queens (2017-) 016,4,story,story,0.068,0.045,0.749,0.021,0.023,0.028,0.018,0.026,0.022
Rat Queens (2017-) 016_page_5,Rat Queens (2017-) 016,5,story,story,0.093,0.042,0.73,0.021,0.021,0.031,0.017,0.024,0.022
Rat Queens (2017-) 016_page_6,Rat Queens (2017-) 016,6,story,story,0.081,0.037,0.749,0.02,0.021,0.027,0.015,0.026,0.022
Rat Queens (2017-) 016_page_7,Rat Queens (2017-) 016,7,story,story,0.084,0.051,0.719,0.023,0.023,0.037,0.02,0.021,0.022
Rat Queens (2017-) 016_page_8,Rat Queens (2017-) 016,8,story,story,0.099,0.031,0.714,0.019,0.022,0.025,0.015,0.053,0.023
Rat Queens (2017-) 016_page_9,Rat Queens (2017-) 016,9,story,story,0.069,0.04,0.751,0.019,0.022,0.032,0.016,0.028,0.023
Rat Queens (2017-) 016_page_10,Rat Queens (2017-) 016,10,story,story,0.089,0.04,0.737,0.02,0.022,0.03,0.017,0.024,0.022
Rat Queens (2017-) 016_page_11,Rat Queens (2017-) 016,11,story,story,0.073,0.041,0.75,0.021,0.022,0.029,0.017,0.025,0.023
Rat Queens (2017-) 016_page_12,Rat Queens (2017-) 016,12,story,story,0.068,0.045,0.748,0.021,0.023,0.029,0.017,0.025,0.023
Rat Queens (2017-) 016_page_13,Rat Queens (2017-) 016,13,story,story,0.096,0.029,0.73,0.019,0.022,0.029,0.013,0.038,0.024
Rat Queens (2017-) 016_page_14,Rat Queens (2017-) 016,14,story,story,0.081,0.038,0.747,0.02,0.021,0.029,0.016,0.025,0.022
Rat Queens (2017-) 016_page_15,Rat Queens (2017-) 016,15,story,story,0.09,0.034,0.743,0.019,0.021,0.026,0.014,0.031,0.022
Rat Queens (2017-) 016_page_16,Rat Queens (2017-) 016,16,story,story,0.091,0.036,0.741,0.02,0.021,0.029,0.015,0.025,0.022
Rat Queens (2017-) 016_page_17,Rat Queens (2017-) 016,17,story,story,0.1,0.032,0.735,0.019,0.02,0.03,0.014,0.029,0.022
Rat Queens (2017-) 016_page_18,Rat Queens (2017-) 016,18,story,story,0.079,0.044,0.739,0.021,0.021,0.033,0.017,0.024,0.021
Rat Queens (2017-) 016_page_19,Rat Queens (2017-) 016,19,story,story,0.071,0.044,0.746,0.021,0.022,0.031,0.017,0.026,0.022
Rat Queens (2017-) 016_page_20,Rat Queens (2017-) 016,20,story,story,0.073,0.072,0.7,0.025,0.025,0.038,0.023,0.022,0.023
Rat Queens (2017-) 016_page_21,Rat Queens (2017-) 016,21,story,story,0.131,0.074,0.626,0.024,0.021,0.059,0.021,0.02,0.024
Rat Queens (2017-) 016_page_22,Rat Queens (2017-) 016,22,advertisement,advertisement,0.75,0.021,0.032,0.018,0.021,0.045,0.014,0.078,0.021
Rat Queens (2017-) 016_page_23,Rat Queens (2017-) 016,23,story,advertisement,0.479,0.024,0.184,0.019,0.024,0.181,0.015,0.047,0.027
Rat Queens (2017-) 016_page_24,Rat Queens (2017-) 016,24,story,advertisement,0.475,0.02,0.313,0.019,0.02,0.073,0.013,0.04,0.026
Rat Queens (2017-) 016_page_25,Rat Queens (2017-) 016,25,story,advertisement,0.646,0.022,0.188,0.015,0.018,0.054,0.012,0.024,0.02
Rat Queens (2017-) 016_page_26,Rat Queens (2017-) 016,26,story,advertisement,0.494,0.028,0.244,0.018,0.02,0.125,0.015,0.029,0.026
Rat Queens (2017-) 016_page_27,Rat Queens (2017-) 016,27,story,advertisement,0.555,0.023,0.242,0.017,0.02,0.079,0.014,0.026,0.023
Rat Queens (2017-) 016_page_28,Rat Queens (2017-) 016,28,credits,advertisement,0.735,0.095,0.038,0.015,0.02,0.043,0.016,0.019,0.02
Rat Queens (2017-) 016_page_29,Rat Queens (2017-) 016,29,advertisement,advertisement,0.826,0.025,0.033,0.013,0.019,0.028,0.012,0.029,0.016
Rat Queens (2017-) 016_page_30,Rat Queens (2017-) 016,30,advertisement,advertisement,0.825,0.033,0.031,0.014,0.017,0.026,0.012,0.027,0.016
Warlord of Mars Dejah Thoris 034_page_0,Warlord of Mars Dejah Thoris 034,0,cover,cover,0.104,0.742,0.03,0.016,0.015,0.037,0.025,0.013,0.018
Warlord of Mars Dejah Thoris 034_page_1,Warlord of Mars Dejah Thoris 034,1,cover,cover,0.124,0.726,0.025,0.016,0.016,0.037,0.025,0.014,0.018
Warlord of Mars Dejah Thoris 034_page_2,Warlord of Mars Dejah Thoris 034,2,credits,credits,0.026,0.049,0.02,0.017,0.016,0.774,0.016,0.063,0.02
Warlord of Mars Dejah Thoris 034_page_3,Warlord of Mars Dejah Thoris 034,3,story,story,0.086,0.032,0.743,0.019,0.021,0.031,0.014,0.03,0.023
Warlord of Mars Dejah Thoris 034_page_4,Warlord of Mars Dejah Thoris 034,4,story,story,0.139,0.041,0.683,0.02,0.021,0.035,0.017,0.022,0.021
Warlord of Mars Dejah Thoris 034_page_5,Warlord of Mars Dejah Thoris 034,5,story,story,0.099,0.033,0.73,0.019,0.021,0.036,0.015,0.026,0.022
Warlord of Mars Dejah Thoris 034_page_6,Warlord of Mars Dejah Thoris 034,6,story,story,0.117,0.028,0.719,0.018,0.021,0.031,0.013,0.031,0.023
Warlord of Mars Dejah Thoris 034_page_7,Warlord of Mars Dejah Thoris 034,7,story,story,0.092,0.033,0.742,0.019,0.022,0.028,0.014,0.028,0.023
Warlord of Mars Dejah Thoris 034_page_8,Warlord of Mars Dejah Thoris 034,8,story,story,0.083,0.048,0.728,0.021,0.022,0.036,0.018,0.023,0.022
Warlord of Mars Dejah Thoris 034_page_9,Warlord of Mars Dejah Thoris 034,9,story,story,0.066,0.055,0.733,0.022,0.023,0.034,0.02,0.024,0.023
Warlord of Mars Dejah Thoris 034_page_10,Warlord of Mars Dejah Thoris 034,10,story,story,0.081,0.038,0.744,0.021,0.021,0.03,0.016,0.026,0.023
Warlord of Mars Dejah Thoris 034_page_11,Warlord of Mars Dejah Thoris 034,11,story,story,0.099,0.031,0.734,0.019,0.02,0.029,0.014,0.031,0.023
Warlord of Mars Dejah Thoris 034_page_12,Warlord of Mars Dejah Thoris 034,12,story,story,0.108,0.029,0.725,0.019,0.021,0.028,0.013,0.033,0.023
Warlord of Mars Dejah Thoris 034_page_13,Warlord of Mars Dejah Thoris 034,13,story,story,0.083,0.045,0.73,0.022,0.023,0.034,0.018,0.023,0.023
Warlord of Mars Dejah Thoris 034_page_14,Warlord of Mars Dejah Thoris 034,14,story,story,0.085,0.038,0.744,0.02,0.02,0.028,0.016,0.027,0.022
Warlord of Mars Dejah Thoris 034_page_15,Warlord of Mars Dejah Thoris 034,15,story,story,0.101,0.034,0.734,0.02,0.021,0.025,0.015,0.028,0.022
Warlord of Mars Dejah Thoris 034_page_16,Warlord of Mars Dejah Thoris 034,16,story,story,0.078,0.039,0.745,0.021,0.022,0.031,0.016,0.026,0.022
Warlord of Mars Dejah Thoris 034_page_17,Warlord of Mars Dejah Thoris 034,17,story,story,0.094,0.037,0.733,0.02,0.022,0.033,0.015,0.025,0.022
Warlord of Mars Dejah Thoris 034_page_18,Warlord of Mars Dejah Thoris 034,18,story,story,0.085,0.05,0.723,0.023,0.023,0.033,0.019,0.022,0.022
Warlord of Mars Dejah Thoris 034_page_19,Warlord of Mars Dejah Thoris 034,19,story,story,0.134,0.03,0.707,0.019,0.02,0.026,0.014,0.029,0.021
Warlord of Mars Dejah Thoris 034_page_20,Warlord of Mars Dejah Thoris 034,20,story,story,0.096,0.034,0.739,0.019,0.02,0.025,0.015,0.03,0.023
Warlord of Mars Dejah Thoris 034_page_21,Warlord of Mars Dejah Thoris 034,21,story,story,0.109,0.031,0.727,0.019,0.02,0.028,0.014,0.028,0.023
Warlord of Mars Dejah Thoris 034_page_22,Warlord of Mars Dejah Thoris 034,22,story,story,0.09,0.034,0.743,0.02,0.021,0.023,0.015,0.032,0.022
Warlord of Mars Dejah Thoris 034_page_23,Warlord of Mars Dejah Thoris 034,23,story,story,0.091,0.035,0.739,0.02,0.021,0.031,0.015,0.026,0.022
Warlord of Mars Dejah Thoris 034_page_24,Warlord of Mars Dejah Thoris 034,24,advertisement,story,0.1,0.039,0.727,0.02,0.021,0.034,0.016,0.023,0.021
Warlord of Mars Dejah Thoris 034_page_25,Warlord of Mars Dejah Thoris 034,25,advertisement,advertisement,0.412,0.019,0.043,0.029,0.035,0.037,0.023,0.379,0.024
Jook Joint 001_page_0,Jook Joint 001,0,cover,advertisement,0.51,0.287,0.052,0.017,0.021,0.051,0.025,0.018,0.019
Jook Joint 001_page_1,Jook Joint 001,1,credits,credits,0.031,0.04,0.024,0.017,0.016,0.741,0.017,0.096,0.019
Jook Joint 001_page_2,Jook Joint 001,2,story,text,0.354,0.021,0.038,0.027,0.029,0.07,0.02,0.416,0.024
Jook Joint 001_page_3,Jook Joint 001,3,story,story,0.114,0.031,0.723,0.019,0.021,0.03,0.014,0.027,0.022
Jook Joint 001_page_4,Jook Joint 001,4,story,story,0.1,0.043,0.712,0.022,0.023,0.04,0.017,0.022,0.021
Jook Joint 001_page_5,Jook Joint 001,5,story,story,0.082,0.047,0.731,0.022,0.023,0.031,0.018,0.024,0.022
Jook Joint 001_page_6,Jook Joint 001,6,story,story,0.08,0.049,0.73,0.022,0.023,0.03,0.019,0.024,0.023
Jook Joint 001_page_7,Jook Joint 001,7,story,story,0.071,0.086,0.671,0.027,0.026,0.049,0.025,0.022,0.024
Jook Joint 001_page_8,Jook Joint 001,8,story,story,0.081,0.052,0.7,0.022,0.024,0.056,0.018,0.023,0.023
Jook Joint 001_page_9,Jook Joint 001,9,story,story,0.097,0.046,0.715,0.022,0.023,0.034,0.019,0.021,0.022
Jook Joint 001_page_10,Jook Joint 001,10,story,story,0.21,0.03,0.612,0.02,0.022,0.044,0.015,0.026,0.02
Jook Joint 001_page_11,Jook Joint 001,11,story,story,0.089,0.037,0.739,0.02,0.022,0.031,0.015,0.025,0.021
Jook Joint 001_page_12,Jook Joint 001,12,story,advertisement,0.384,0.129,0.324,0.027,0.022,0.04,0.027,0.021,0.026
Jook Joint 001_page_13,Jook Joint 001,13,story,story,0.081,0.046,0.732,0.022,0.023,0.033,0.018,0.022,0.022
Jook Joint 001_page_14,Jook Joint 001,14,story,story,0.166,0.037,0.659,0.022,0.021,0.035,0.016,0.021,0.022
Jook Joint 001_page_15,Jook Joint 001,15,story,story,0.076,0.058,0.713,0.024,0.024,0.038,0.021,0.022,0.023
Jook Joint 001_page_16,Jook Joint 001,16,story,story,0.103,0.06,0.686,0.025,0.024,0.038,0.022,0.021,0.022
Jook Joint 001_page_17,Jook Joint 001,17,story,story,0.089,0.049,0.721,0.022,0.023,0.034,0.018,0.023,0.022
Jook Joint 001_page_18,Jook Joint 001,18,story,story,0.105,0.03,0.73,0.02,0.021,0.031,0.013,0.028,0.023
Jook Joint 001_page_19,Jook Joint 001,19,story,story,0.089,0.041,0.732,0.02,0.023,0.035,0.016,0.024,0.021
Jook Joint 001_page_20,Jook Joint 001,20,story,story,0.077,0.056,0.718,0.024,0.025,0.035,0.021,0.022,0.023
Jook Joint 001_page_21,Jook Joint 001,21,story,story,0.075,0.047,0.738,0.022,0.023,0.031,0.018,0.024,0.021
Jook Joint 001_page_22,Jook Joint 001,22,story,story,0.097,0.035,0.736,0.02,0.022,0.027,0.015,0.027,0.021
Jook Joint 001_page_23,Jook Joint 001,23,story,story,0.147,0.043,0.671,0.022,0.022,0.033,0.018,0.022,0.022
Jook Joint 001_page_24,Jook Joint 001,24,story,text,0.37,0.017,0.065,0.029,0.031,0.037,0.021,0.403,0.027
Jook Joint 001_page_25,Jook Joint 001,25,advertisement,advertisement,0.782,0.044,0.068,0.013,0.016,0.034,0.012,0.015,0.016
Jook Joint 001_page_26,Jook Joint 001,26,advertisement,advertisement,0.736,0.025,0.028,0.018,0.021,0.053,0.015,0.081,0.023
Jook Joint 001_page_27,Jook Joint 001,27,advertisement,advertisement,0.828,0.03,0.028,0.013,0.017,0.027,0.011,0.03,0.016
Jook Joint 001_page_28,Jook Joint 001,28,advertisement,advertisement,0.785,0.023,0.05,0.013,0.018,0.058,0.011,0.027,0.015
Jook Joint 001_page_29,Jook Joint 001,29,advertisement,advertisement,0.757,0.022,0.034,0.018,0.019,0.032,0.013,0.084,0.022
witchblade issue154 - Unknown_page_0,witchblade issue154 - Unknown,0,credits,credits,0.033,0.388,0.015,0.016,0.013,0.469,0.021,0.026,0.019
witchblade issue154 - Unknown_page_1,witchblade issue154 - Unknown,1,advertisement,advertisement,0.76,0.086,0.037,0.016,0.018,0.028,0.017,0.019,0.018
witchblade issue154 - Unknown_page_2,witchblade issue154 - Unknown,2,text,text,0.093,0.019,0.038,0.025,0.024,0.133,0.02,0.624,0.023
witchblade issue154 - Unknown_page_3,witchblade issue154 - Unknown,3,story,story,0.104,0.033,0.731,0.02,0.021,0.029,0.015,0.027,0.02
witchblade issue154 - Unknown_page_4,witchblade issue154 - Unknown,4,advertisement,story,0.138,0.027,0.699,0.018,0.021,0.032,0.013,0.03,0.022
witchblade issue154 - Unknown_page_5,witchblade issue154 - Unknown,5,story,story,0.109,0.027,0.714,0.019,0.022,0.026,0.013,0.046,0.025
witchblade issue154 - Unknown_page_6,witchblade issue154 - Unknown,6,story,story,0.135,0.045,0.682,0.022,0.022,0.033,0.018,0.021,0.021
witchblade issue154 - Unknown_page_7,witchblade issue154 - Unknown,7,story,story,0.124,0.027,0.702,0.019,0.021,0.039,0.013,0.03,0.024
witchblade issue154 - Unknown_page_8,witchblade issue154 - Unknown,8,story,story,0.114,0.026,0.704,0.019,0.023,0.037,0.013,0.039,0.025
witchblade issue154 - Unknown_page_9,witchblade issue154 - Unknown,9,story,story,0.173,0.022,0.639,0.019,0.022,0.036,0.012,0.05,0.026
witchblade issue154 - Unknown_page_10,witchblade issue154 - Unknown,10,story,story,0.173,0.022,0.571,0.023,0.027,0.044,0.014,0.094,0.032
witchblade issue154 - Unknown_page_11,witchblade issue154 - Unknown,11,story,story,0.104,0.032,0.73,0.02,0.021,0.03,0.014,0.027,0.022
witchblade issue154 - Unknown_page_12,witchblade issue154 - Unknown,12,story,story,0.106,0.034,0.729,0.02,0.021,0.03,0.015,0.024,0.021
witchblade issue154 - Unknown_page_13,witchblade issue154 - Unknown,13,story,story,0.111,0.03,0.729,0.019,0.021,0.027,0.014,0.027,0.022
witchblade issue154 - Unknown_page_14,witchblade issue154 - Unknown,14,advertisement,advertisement,0.81,0.037,0.026,0.014,0.019,0.032,0.013,0.033,0.017
witchblade issue154 - Unknown_page_15,witchblade issue154 - Unknown,15,story,story,0.177,0.038,0.646,0.021,0.02,0.04,0.017,0.022,0.02
witchblade issue154 - Unknown_page_16,witchblade issue154 - Unknown,16,story,story,0.104,0.031,0.733,0.019,0.021,0.026,0.014,0.03,0.022
witchblade issue154 - Unknown_page_17,witchblade issue154 - Unknown,17,advertisement,story,0.141,0.026,0.695,0.019,0.021,0.034,0.013,0.029,0.023
witchblade issue154 - Unknown_page_18,witchblade issue154 - Unknown,18,advertisement,story,0.171,0.023,0.627,0.021,0.024,0.031,0.012,0.063,0.028
witchblade issue154 - Unknown_page_19,witchblade issue154 - Unknown,19,story,story,0.15,0.026,0.687,0.019,0.02,0.033,0.013,0.03,0.022
witchblade issue154 - Unknown_page_20,witchblade issue154 - Unknown,20,story,story,0.152,0.024,0.674,0.019,0.022,0.035,0.012,0.036,0.024
witchblade issue154 - Unknown_page_21,witchblade issue154 - Unknown,21,story,story,0.151,0.03,0.686,0.019,0.021,0.033,0.014,0.025,0.021
witchblade issue154 - Unknown_page_22,witchblade issue154 - Unknown,22,advertisement,advertisement,0.66,0.181,0.03,0.017,0.018,0.032,0.019,0.025,0.016
witchblade issue154 - Unknown_page_23,witchblade issue154 - Unknown,23,story,text,0.11,0.014,0.054,0.029,0.026,0.047,0.018,0.678,0.022
witchblade issue154 - Unknown_page_24,witchblade issue154 - Unknown,24,story,text,0.049,0.017,0.028,0.024,0.025,0.059,0.018,0.764,0.017
witchblade issue154 - Unknown_page_25,witchblade issue154 - Unknown,25,story,text,0.077,0.017,0.039,0.028,0.03,0.04,0.02,0.731,0.018
witchblade issue154 - Unknown_page_26,witchblade issue154 - Unknown,26,story,text,0.111,0.015,0.048,0.027,0.025,0.049,0.02,0.683,0.022
witchblade issue154 - Unknown_page_27,witchblade issue154 - Unknown,27,credits,text,0.099,0.018,0.028,0.028,0.03,0.041,0.022,0.717,0.018
witchblade issue154 - Unknown_page_28,witchblade issue154 - Unknown,28,story,text,0.212,0.018,0.035,0.029,0.029,0.05,0.021,0.583,0.024
witchblade issue154 - Unknown_page_29,witchblade issue154 - Unknown,29,advertisement,text,0.195,0.016,0.037,0.032,0.031,0.053,0.022,0.592,0.022
witchblade issue154 - Unknown_page_30,witchblade issue154 - Unknown,30,advertisement,advertisement,0.61,0.019,0.042,0.021,0.026,0.072,0.016,0.172,0.022
witchblade issue154 - Unknown_page_31,witchblade issue154 - Unknown,31,advertisement,advertisement,0.296,0.026,0.051,0.028,0.029,0.245,0.021,0.273,0.03
witchblade issue150 - Unknown_page_0,witchblade issue150 - Unknown,0,cover,cover,0.216,0.583,0.02,0.017,0.018,0.076,0.026,0.025,0.019
witchblade issue150 - Unknown_page_1,witchblade issue150 - Unknown,1,story,text,0.035,0.033,0.023,0.029,0.028,0.325,0.026,0.477,0.024
witchblade issue150 - Unknown_page_2,witchblade issue150 - Unknown,2,story,advertisement,0.758,0.019,0.104,0.014,0.015,0.034,0.011,0.029,0.017
witchblade issue150 - Unknown_page_3,witchblade issue150 - Unknown,3,story,story,0.182,0.023,0.608,0.02,0.024,0.038,0.013,0.066,0.027
witchblade issue150 - Unknown_page_4,witchblade issue150 - Unknown,4,story,story,0.154,0.025,0.356,0.031,0.035,0.042,0.018,0.301,0.037
witchblade issue150 - Unknown_page_5,witchblade issue150 - Unknown,5,story,story,0.151,0.025,0.62,0.023,0.025,0.027,0.013,0.086,0.031
witchblade issue150 - Unknown_page_6,witchblade issue150 - Unknown,6,advertisement,advertisement,0.71,0.019,0.035,0.021,0.024,0.032,0.015,0.123,0.022
witchblade issue150 - Unknown_page_7,witchblade issue150 - Unknown,7,story,story,0.24,0.021,0.547,0.021,0.023,0.035,0.012,0.071,0.029
witchblade issue150 - Unknown_page_8,witchblade issue150 - Unknown,8,story,story,0.193,0.023,0.532,0.025,0.028,0.032,0.014,0.12,0.033
witchblade issue150 - Unknown_page_9,witchblade issue150 - Unknown,9,story,story,0.151,0.025,0.677,0.019,0.021,0.033,0.012,0.038,0.025
witchblade issue150 - Unknown_page_10,witchblade issue150 - Unknown,10,story,story,0.288,0.021,0.492,0.022,0.024,0.037,0.013,0.073,0.03
witchblade issue150 - Unknown_page_11,witchblade issue150 - Unknown,11,story,story,0.247,0.029,0.588,0.019,0.021,0.035,0.016,0.024,0.022
witchblade issue150 - Unknown_page_12,witchblade issue150 - Unknown,12,story,story,0.208,0.024,0.63,0.019,0.021,0.031,0.013,0.032,0.022
witchblade issue150 - Unknown_page_13,witchblade issue150 - Unknown,13,story,story,0.282,0.032,0.537,0.02,0.021,0.049,0.014,0.023,0.022
witchblade issue150 - Unknown_page_14,witchblade issue150 - Unknown,14,story,advertisement,0.451,0.033,0.367,0.021,0.021,0.048,0.015,0.023,0.022
